#TimeHarp 260  Histogram Data			26-Apr-21 05:05:56 PM
#channels per curve
32768
#display curve no.
0	1	2	3	4	5	6	
#memory block no.
0	1	2	3	4	5	6	
#ns/bin
0.1000	0.1000	0.1000	0.1000	0.1000	0.1000	0.1000	
#counts
0	84	103	117	171	11	1	
0	71	78	134	139	10	1	
0	75	114	125	141	11	2	
0	74	107	137	134	10	1	
0	73	114	125	164	20	4	
0	72	93	123	132	18	0	
0	64	100	114	166	23	1	
0	60	101	131	168	18	0	
1	60	82	129	143	18	2	
0	62	98	124	164	18	1	
0	71	89	123	156	17	1	
0	80	81	136	140	13	2	
0	68	99	141	137	12	1	
0	76	95	131	146	18	1	
0	56	112	121	155	11	0	
1	55	108	117	133	19	0	
0	60	95	115	146	21	2	
0	65	78	115	152	20	0	
0	59	108	115	152	23	1	
0	69	104	142	161	15	2	
0	57	105	102	152	19	0	
0	53	81	127	166	10	1	
0	67	92	133	154	15	1	
0	72	102	126	136	16	0	
0	62	106	119	146	17	2	
0	63	98	130	157	15	0	
0	60	91	123	152	18	1	
0	60	91	134	147	15	1	
0	55	87	113	153	17	2	
0	66	94	120	147	8	2	
0	55	93	116	139	18	3	
0	52	85	110	144	17	0	
0	60	94	145	138	19	2	
0	65	81	127	159	19	5	
1	63	99	117	146	16	0	
0	57	87	127	132	16	0	
0	71	105	140	128	15	1	
0	57	114	114	151	13	3	
0	62	94	127	169	19	3	
0	60	78	117	137	12	1	
0	65	104	130	143	5	2	
0	51	81	127	118	14	2	
0	48	86	116	134	17	0	
0	53	95	126	165	21	1	
0	57	86	117	132	10	2	
0	67	103	128	152	13	1	
0	45	99	131	135	12	2	
0	59	97	112	162	12	1	
0	69	80	121	138	9	1	
0	52	74	120	166	12	1	
0	59	90	131	148	14	2	
0	61	87	123	126	8	2	
0	60	89	115	130	12	0	
0	63	84	137	126	12	1	
0	72	81	101	142	14	1	
0	72	88	110	132	13	2	
0	57	85	124	136	13	0	
0	48	83	125	136	13	1	
0	66	80	112	120	13	0	
0	71	82	136	127	11	1	
0	58	96	111	140	11	3	
0	51	90	127	140	14	1	
0	68	80	121	110	12	2	
0	66	105	139	173	16	0	
0	55	103	123	141	16	0	
0	61	91	126	138	13	1	
0	54	62	105	130	11	1	
0	55	74	118	136	10	1	
0	58	78	132	124	11	0	
0	63	90	103	125	14	1	
0	69	78	125	141	11	0	
0	57	97	129	131	21	0	
0	65	90	107	126	11	0	
0	65	88	91	149	14	2	
0	80	87	117	134	15	1	
0	63	80	119	135	11	1	
0	61	87	118	124	10	0	
0	66	88	133	133	13	1	
0	56	86	115	119	10	1	
0	54	82	120	134	10	3	
0	62	91	120	115	16	1	
0	57	83	113	134	12	2	
0	54	93	126	163	15	0	
0	54	68	106	125	16	0	
0	67	89	126	131	11	1	
0	72	76	116	138	11	0	
0	56	80	124	149	16	2	
0	63	82	115	114	4	2	
0	71	87	130	142	14	1	
0	47	77	111	129	16	1	
0	66	87	121	143	10	0	
0	42	75	113	144	13	0	
0	52	72	123	139	5	0	
0	54	82	114	145	15	3	
0	66	94	115	164	16	0	
1	71	73	101	130	15	3	
0	54	86	119	143	14	1	
0	54	85	132	115	8	1	
0	61	85	123	141	8	2	
0	45	93	118	120	13	2	
0	33	75	104	143	10	1	
1	72	81	127	128	14	1	
0	53	68	123	136	9	0	
0	66	70	117	136	11	1	
0	49	71	117	127	15	0	
0	50	80	123	111	15	1	
0	57	67	96	135	11	1	
0	47	82	114	115	8	2	
0	45	85	109	128	11	0	
0	58	84	115	127	12	0	
0	60	82	94	125	8	1	
0	62	85	114	153	10	0	
0	43	83	113	155	12	2	
0	42	81	132	117	9	0	
0	55	75	102	110	8	0	
0	59	57	122	137	10	1	
0	52	71	117	137	5	1	
0	46	69	121	118	6	1	
0	57	84	116	124	10	0	
0	42	77	128	130	9	2	
0	57	68	113	130	6	0	
0	50	85	99	125	5	1	
0	46	79	112	112	10	0	
0	54	78	112	119	14	2	
0	61	87	97	123	15	0	
0	46	79	116	126	12	1	
0	56	81	125	112	10	0	
0	43	79	114	115	10	3	
0	36	77	107	141	9	0	
0	60	81	116	128	9	0	
0	49	87	115	125	11	0	
0	48	64	107	114	9	0	
0	39	100	110	128	8	1	
0	53	66	135	132	14	1	
0	58	62	111	132	10	0	
0	49	75	96	125	10	0	
0	55	73	103	131	9	3	
0	54	70	103	130	9	0	
0	60	80	113	112	10	1	
0	56	56	106	134	8	2	
0	42	66	92	127	12	1	
0	62	80	103	140	13	2	
0	44	78	112	118	11	2	
0	52	66	121	129	7	2	
0	48	74	97	134	12	1	
0	56	66	102	109	8	0	
0	60	88	105	125	4	2	
0	51	61	107	139	10	2	
0	36	71	120	137	3	0	
0	43	83	112	136	9	1	
0	60	81	102	119	9	1	
0	58	89	117	116	3	1	
0	71	95	107	117	13	1	
0	56	65	112	116	10	0	
0	47	61	81	116	7	1	
0	50	77	115	114	8	0	
0	54	81	115	112	9	2	
0	54	68	132	120	6	2	
0	38	61	110	132	12	0	
0	52	72	108	122	7	0	
0	50	75	82	130	8	1	
0	55	80	114	113	10	1	
0	57	68	101	132	5	3	
0	42	57	77	109	7	4	
0	54	76	111	123	18	0	
0	52	86	84	112	6	0	
0	50	68	106	129	13	1	
0	49	80	115	127	9	0	
0	46	66	109	95	11	1	
0	53	70	93	118	8	2	
0	37	69	100	124	11	0	
0	55	70	106	145	6	0	
0	49	54	103	119	12	1	
0	38	57	95	113	8	2	
0	47	57	83	126	3	0	
0	53	72	109	117	5	0	
0	48	78	116	120	6	0	
0	49	73	97	99	9	2	
0	36	64	96	110	9	1	
0	43	86	98	130	6	0	
0	62	66	98	127	6	1	
0	48	67	96	125	9	0	
0	49	83	93	119	9	2	
0	54	70	90	103	11	2	
0	44	88	119	117	5	0	
0	49	80	108	112	8	0	
0	27	69	119	107	5	0	
0	43	72	94	109	6	0	
0	53	64	115	103	4	1	
0	36	56	111	113	5	0	
0	46	70	85	140	7	1	
0	49	67	119	129	3	2	
0	47	75	110	126	7	1	
0	45	70	99	117	7	0	
0	40	87	105	127	6	0	
0	54	74	115	105	6	0	
0	41	58	118	140	4	0	
0	59	70	94	111	9	0	
0	51	73	111	103	7	1	
0	44	58	106	113	10	4	
0	57	63	94	102	7	1	
0	43	67	108	117	7	2	
0	62	70	74	113	7	1	
0	37	72	96	119	13	0	
0	36	84	97	121	10	1	
0	59	78	96	101	9	2	
0	41	65	106	107	4	1	
0	42	78	101	131	7	0	
0	37	65	119	120	7	1	
0	40	56	90	118	5	0	
0	35	67	112	123	4	0	
0	41	60	100	106	6	0	
0	47	66	102	101	6	0	
0	43	58	105	116	10	1	
0	57	55	107	131	11	0	
0	49	63	102	123	9	0	
0	44	56	101	128	6	2	
0	50	60	109	111	3	0	
0	59	54	114	111	10	0	
0	46	65	118	114	10	0	
0	40	59	123	102	7	0	
0	42	69	112	109	5	1	
0	51	60	97	106	7	0	
0	44	71	97	85	8	0	
0	54	61	99	127	8	0	
0	53	48	97	110	7	0	
0	57	75	96	135	5	0	
0	52	70	99	97	6	0	
0	43	60	87	122	4	2	
0	51	49	93	97	9	1	
0	39	59	95	112	8	2	
0	50	64	100	101	2	0	
0	32	55	94	92	6	1	
0	48	63	109	104	4	1	
0	50	72	96	108	5	1	
0	38	61	96	119	4	1	
0	43	56	86	104	4	0	
0	43	65	93	124	10	2	
0	40	50	93	121	8	0	
0	43	57	74	125	7	3	
0	52	66	94	109	4	2	
0	36	56	100	129	5	1	
0	57	60	91	113	5	2	
0	62	54	92	111	9	0	
0	43	58	109	121	5	0	
0	41	46	108	99	7	0	
0	34	54	105	113	6	0	
0	39	60	98	87	6	1	
0	40	67	95	96	4	0	
0	52	59	95	105	2	2	
0	31	52	112	108	15	2	
0	54	78	85	115	6	0	
0	44	73	102	116	2	0	
0	42	49	103	89	7	3	
0	38	53	96	101	6	0	
0	44	55	112	125	8	0	
0	44	68	95	99	6	1	
0	50	47	92	123	7	1	
0	38	60	97	110	4	1	
0	37	64	99	97	6	0	
0	37	60	98	84	7	1	
0	42	46	102	94	6	2	
0	43	62	109	101	5	1	
0	37	65	113	112	4	0	
0	44	55	90	118	3	0	
0	42	54	92	91	7	0	
0	47	58	101	111	9	0	
1	45	59	107	111	3	1	
0	39	51	98	117	7	1	
0	30	58	95	115	4	0	
0	30	64	89	121	10	0	
0	44	62	97	90	5	1	
0	43	46	91	109	4	1	
0	48	60	90	103	4	0	
0	44	59	88	103	8	1	
0	40	60	82	92	8	2	
0	41	64	88	100	7	0	
0	44	53	101	97	5	2	
0	39	62	81	117	4	0	
0	46	49	74	99	7	0	
0	40	44	95	102	9	1	
0	36	49	88	110	6	0	
0	38	50	92	101	7	0	
0	34	70	98	92	3	2	
0	30	58	77	102	4	0	
0	38	50	91	95	6	0	
0	32	55	95	91	6	2	
0	45	50	77	118	5	1	
0	38	55	87	104	2	1	
0	45	47	99	115	8	0	
0	49	64	97	116	5	0	
0	33	45	91	94	5	0	
0	43	54	80	92	5	0	
0	43	44	88	114	7	1	
0	39	58	89	108	2	1	
0	32	53	100	98	6	0	
0	35	50	96	127	1	1	
0	46	39	98	102	8	0	
0	42	59	92	107	9	0	
0	22	53	89	87	2	1	
0	40	56	105	71	6	1	
0	49	55	84	96	5	1	
0	35	39	80	91	8	0	
0	36	53	80	83	4	2	
0	36	52	82	95	5	0	
0	33	54	86	95	7	0	
0	34	49	98	114	4	1	
0	23	57	110	95	4	2	
0	37	48	79	92	3	0	
0	34	42	83	110	12	0	
1	40	50	81	104	5	0	
0	40	67	76	72	4	0	
0	37	50	76	97	4	0	
0	31	51	78	97	2	0	
0	37	38	92	82	9	2	
0	31	49	85	100	4	0	
0	31	48	82	87	3	0	
0	32	47	112	93	6	1	
0	41	46	107	99	8	0	
0	33	43	95	102	5	0	
0	38	48	97	110	4	0	
0	38	53	101	90	1	2	
0	34	55	87	102	8	0	
0	30	52	81	100	10	0	
0	39	57	92	90	3	1	
0	33	53	87	90	2	0	
0	31	55	87	102	3	0	
0	40	48	107	84	1	1	
0	37	48	102	94	6	1	
0	29	57	74	103	2	3	
0	44	40	79	88	4	0	
0	33	55	81	90	8	1	
0	40	47	88	107	3	1	
0	34	47	96	94	10	2	
0	43	61	74	98	3	2	
0	49	42	75	89	2	0	
0	26	54	76	107	6	0	
0	42	50	101	83	2	0	
0	34	43	81	103	2	1	
0	36	41	97	97	8	2	
0	52	56	72	107	5	1	
0	27	39	73	109	4	0	
0	35	56	85	86	2	1	
0	35	55	96	88	0	0	
0	42	51	80	107	5	3	
0	26	51	83	83	5	0	
0	44	57	95	104	8	0	
0	27	55	84	86	5	0	
0	32	52	71	93	2	0	
0	33	42	77	120	3	1	
0	43	60	108	89	5	0	
0	31	50	92	115	1	1	
0	36	44	87	79	0	1	
0	36	45	94	86	2	0	
0	33	40	84	70	2	2	
0	36	40	94	89	7	1	
0	33	36	75	96	2	0	
0	39	44	81	97	5	1	
0	36	48	94	87	6	0	
0	49	59	75	93	6	0	
0	33	39	84	85	4	0	
0	40	40	85	124	6	0	
0	35	39	65	111	2	0	
0	35	47	88	101	1	2	
0	34	40	96	103	6	0	
0	27	39	83	98	4	0	
0	27	48	88	103	3	3	
0	33	53	74	94	5	0	
0	46	54	108	90	4	1	
0	33	46	91	108	2	0	
0	34	29	60	74	4	1	
0	34	67	73	90	3	1	
0	49	37	91	92	3	0	
0	32	41	94	96	4	0	
0	21	51	78	100	3	0	
0	30	44	75	108	5	0	
0	30	41	72	102	7	0	
0	40	36	84	92	4	0	
0	31	42	72	93	4	1	
0	29	37	82	83	3	0	
0	42	43	65	80	2	0	
0	49	39	106	73	3	0	
0	34	42	82	73	3	1	
0	28	40	81	90	1	1	
0	35	37	92	84	0	0	
0	34	38	77	73	6	1	
0	27	46	84	98	3	1	
0	29	36	81	101	3	0	
0	35	37	91	91	2	0	
0	41	48	74	66	2	0	
0	36	52	71	82	3	0	
0	40	55	81	93	5	1	
0	32	46	94	92	4	1	
0	33	39	79	90	2	0	
0	31	52	82	89	3	0	
0	35	45	81	78	2	0	
0	34	41	79	95	4	1	
0	20	44	74	83	2	0	
0	37	42	83	91	5	1	
0	33	46	75	84	2	2	
0	28	40	75	95	5	0	
0	37	45	79	75	4	1	
0	45	46	70	82	5	0	
0	29	51	68	90	2	1	
0	27	51	82	83	4	1	
0	35	47	90	85	1	1	
0	31	45	91	101	3	1	
0	25	58	77	76	1	0	
0	32	38	75	99	4	1	
0	19	48	85	81	3	0	
0	34	42	93	99	1	2	
0	28	58	83	92	5	0	
0	33	34	72	90	4	1	
0	35	41	70	83	5	0	
0	32	43	87	77	1	1	
0	35	39	76	91	3	1	
0	33	41	72	91	2	1	
0	40	55	85	97	2	0	
0	23	32	87	95	4	1	
0	30	43	82	77	2	0	
0	28	33	84	91	1	1	
0	37	32	71	76	3	0	
0	42	42	85	95	1	0	
0	30	35	66	78	1	1	
0	37	34	68	107	1	1	
0	34	41	58	80	4	0	
0	25	45	82	80	3	0	
0	27	41	87	82	6	0	
0	41	33	69	79	3	2	
0	34	32	81	110	2	0	
0	34	36	88	93	3	0	
0	36	46	86	83	4	0	
0	37	42	71	90	2	0	
0	33	27	65	74	4	1	
0	29	28	76	82	1	0	
0	40	39	84	112	3	0	
0	25	41	70	81	1	1	
0	32	38	81	85	4	0	
0	30	30	71	86	2	0	
0	21	35	79	76	6	1	
0	24	47	72	86	1	1	
0	35	40	72	79	5	0	
0	27	33	82	84	3	1	
0	28	36	83	90	3	0	
0	26	39	78	85	4	1	
0	30	36	84	75	5	0	
0	26	35	70	97	3	0	
0	34	39	66	94	4	1	
0	25	46	76	81	4	1	
0	36	30	78	63	2	2	
0	27	30	76	82	10	1	
0	31	43	88	73	3	0	
0	30	39	78	90	4	2	
0	26	33	75	75	2	1	
0	24	33	71	87	4	1	
0	42	37	66	80	4	0	
0	34	30	89	66	1	0	
0	24	42	63	95	1	0	
0	38	34	77	91	2	1	
0	32	37	69	85	5	0	
0	26	43	69	71	3	0	
0	30	35	69	82	5	1	
0	35	32	67	74	4	0	
0	18	32	62	82	4	0	
0	21	36	72	77	6	1	
0	32	39	66	92	1	1	
0	23	32	91	79	2	0	
0	35	31	65	73	1	1	
0	22	31	69	88	3	0	
0	35	37	68	77	2	1	
0	24	47	68	94	1	0	
0	22	50	80	99	2	0	
0	34	31	71	87	0	0	
0	33	33	85	62	1	0	
0	21	37	72	71	7	1	
0	29	38	81	82	2	0	
0	32	48	71	76	2	0	
0	35	43	81	77	4	0	
0	32	34	57	91	3	0	
0	28	39	59	79	1	2	
0	30	33	70	91	4	0	
0	29	36	83	103	6	0	
0	41	38	67	85	0	0	
0	31	32	86	78	2	0	
0	26	38	60	61	4	2	
0	30	43	70	75	0	0	
0	27	22	83	76	0	1	
0	20	35	85	67	1	0	
0	28	29	61	88	1	0	
0	18	37	75	72	0	2	
0	19	26	65	74	4	0	
0	21	27	67	59	0	1	
0	35	36	77	75	1	0	
0	29	33	73	71	2	0	
0	32	38	75	73	7	1	
0	26	37	69	97	1	2	
0	23	41	71	80	3	0	
0	32	31	70	55	1	0	
0	34	28	60	79	2	0	
0	24	40	67	88	3	0	
0	18	31	79	86	3	0	
0	30	34	78	79	1	1	
0	24	29	65	56	0	0	
0	29	32	77	77	3	1	
0	29	33	44	80	4	0	
0	18	35	62	79	3	2	
0	28	38	76	63	2	1	
0	23	32	69	77	3	1	
0	18	42	64	60	2	1	
0	27	35	55	102	0	0	
0	16	28	77	87	2	0	
0	22	31	70	64	1	0	
0	26	29	60	78	4	1	
0	25	41	55	81	3	2	
0	22	42	72	75	3	0	
0	31	36	72	69	1	0	
0	17	37	64	76	1	0	
0	35	34	56	52	2	0	
0	31	31	60	72	3	1	
0	37	35	62	74	0	1	
0	30	23	59	73	4	0	
0	31	29	72	78	1	0	
0	28	26	57	77	2	0	
0	17	37	69	64	1	3	
0	27	28	72	69	1	0	
0	30	28	69	71	1	0	
0	32	33	51	69	2	0	
0	26	33	57	64	3	1	
0	24	37	71	75	2	1	
0	30	29	61	76	3	0	
0	20	35	62	76	2	1	
0	20	34	68	72	1	0	
0	23	34	54	65	4	0	
0	25	31	67	75	2	0	
0	27	37	68	60	3	0	
0	20	34	71	70	2	0	
0	24	25	58	64	0	1	
0	20	37	67	70	3	2	
0	18	32	67	76	3	0	
0	34	33	67	81	1	0	
0	23	28	72	70	3	1	
0	22	30	59	70	0	0	
0	26	36	64	80	1	0	
0	21	28	65	77	2	1	
0	38	23	58	79	5	2	
0	16	35	73	59	1	2	
0	29	29	70	65	3	0	
0	27	27	61	74	1	0	
0	24	29	67	78	3	1	
0	23	26	70	51	0	0	
0	25	30	64	70	1	2	
0	17	44	64	77	1	0	
0	28	29	69	57	1	0	
0	30	33	66	90	1	1	
0	33	32	81	67	3	1	
0	22	23	58	66	1	0	
0	34	34	68	68	1	0	
0	15	28	65	84	4	1	
0	26	30	54	67	1	0	
0	16	30	59	52	1	1	
0	22	32	68	73	1	1	
0	19	30	82	70	2	0	
0	24	33	74	74	0	1	
0	25	35	47	59	1	0	
0	30	36	67	76	0	1	
0	22	28	62	61	1	1	
0	26	29	54	66	0	0	
0	27	35	73	58	3	0	
0	20	31	73	71	2	0	
0	19	28	57	71	1	1	
0	23	25	55	71	4	0	
0	21	36	72	67	1	1	
0	17	24	58	70	3	0	
0	31	22	60	68	2	0	
0	29	19	60	66	0	0	
0	25	32	63	69	1	3	
0	31	31	51	78	2	0	
0	16	22	56	75	0	1	
0	23	42	63	67	1	0	
0	23	26	56	75	1	0	
0	22	26	51	83	0	0	
0	27	25	74	74	2	0	
0	18	19	72	71	0	0	
0	22	22	71	77	3	0	
0	17	45	71	70	2	0	
0	25	39	56	76	1	2	
0	26	26	61	64	1	0	
0	20	25	62	69	1	0	
0	22	32	71	53	2	0	
0	16	26	58	59	0	0	
0	14	29	62	61	1	1	
0	23	33	71	49	2	5	
0	23	33	51	60	1	0	
0	26	31	65	61	1	0	
0	14	26	64	70	2	0	
0	18	33	68	62	1	2	
0	20	40	67	65	1	1	
0	24	27	51	68	1	0	
0	29	26	54	68	6	2	
0	18	40	63	61	2	1	
0	22	39	64	80	1	0	
0	16	40	69	66	3	2	
0	22	31	60	67	2	2	
0	22	24	69	69	0	3	
0	20	20	77	64	0	0	
0	32	29	58	70	0	0	
0	20	26	42	62	1	0	
0	16	22	65	68	1	0	
0	19	21	67	58	0	0	
0	27	22	62	53	0	0	
0	18	29	67	63	2	0	
0	21	31	59	54	0	0	
0	25	27	65	63	1	0	
0	22	27	45	63	1	1	
0	23	28	52	80	0	0	
0	25	30	57	60	2	0	
0	28	25	57	61	1	0	
0	18	36	59	66	0	1	
0	32	25	63	65	1	0	
0	16	25	53	52	2	2	
0	22	23	55	71	0	1	
0	21	19	67	65	2	0	
0	27	31	77	69	2	0	
0	21	32	49	60	1	0	
0	27	25	55	63	1	0	
0	21	18	63	71	1	0	
0	22	30	68	44	2	1	
0	16	25	56	71	1	0	
0	18	19	59	58	0	0	
0	18	34	58	52	1	0	
0	31	29	72	73	0	1	
0	13	22	49	78	0	0	
0	28	29	66	69	2	0	
0	20	28	63	72	0	0	
0	18	37	68	65	0	0	
0	29	25	64	67	0	1	
0	18	32	51	68	2	0	
0	18	20	61	56	1	2	
0	18	20	54	70	1	1	
0	20	27	56	50	2	0	
0	26	25	60	64	0	0	
0	18	14	40	56	1	0	
0	20	35	73	65	2	0	
0	15	26	61	66	0	0	
0	21	23	48	64	3	0	
0	22	24	51	50	1	0	
0	21	26	39	59	1	0	
0	21	26	57	60	0	0	
0	24	30	62	64	1	0	
0	17	29	59	58	1	0	
0	17	28	47	59	1	0	
1	27	19	56	60	1	1	
0	14	20	62	58	0	0	
0	20	27	60	66	0	0	
0	23	33	60	59	1	0	
0	14	20	45	57	0	0	
0	21	24	46	66	2	0	
0	19	22	51	62	0	0	
0	21	27	62	73	1	0	
0	14	31	54	78	3	0	
0	18	32	60	46	1	0	
0	17	20	68	68	1	0	
0	25	26	58	58	2	0	
0	21	31	56	51	1	0	
0	26	30	57	50	0	1	
0	21	38	57	52	0	0	
0	22	28	54	57	0	0	
0	13	21	66	61	0	0	
0	22	23	51	59	2	0	
0	18	26	42	70	1	0	
0	23	22	66	74	1	0	
0	12	32	45	72	2	1	
0	10	30	54	52	0	0	
0	24	22	48	46	2	0	
0	24	27	51	50	0	1	
0	14	29	46	70	1	1	
0	20	24	47	43	0	0	
0	13	21	48	53	0	0	
0	13	16	51	61	2	0	
0	19	23	66	77	0	0	
0	20	25	49	55	0	0	
0	18	24	48	57	2	0	
0	21	22	58	61	0	2	
0	16	16	64	70	0	1	
0	19	18	55	72	0	1	
0	14	21	49	48	0	0	
0	11	22	46	72	0	0	
0	25	23	58	59	3	0	
0	11	23	71	51	0	0	
0	21	18	65	56	0	1	
0	14	27	50	58	0	0	
0	20	18	57	51	0	1	
0	22	26	53	62	1	0	
0	16	16	52	53	1	1	
0	24	24	53	63	1	0	
0	25	22	49	63	2	0	
0	13	32	56	70	1	0	
0	21	15	34	62	2	0	
0	16	16	54	54	1	1	
0	22	25	52	56	0	1	
0	20	22	51	59	2	1	
0	12	26	64	72	2	1	
0	32	23	56	60	0	0	
0	22	21	51	58	3	0	
0	18	12	42	54	1	0	
0	15	25	62	59	0	1	
0	16	34	57	68	1	1	
0	21	21	50	58	0	0	
0	17	25	64	55	1	0	
0	19	25	44	45	0	2	
1	27	15	65	73	0	0	
0	17	19	41	54	1	1	
0	17	23	41	55	1	0	
0	16	18	51	60	0	0	
0	15	28	61	58	0	0	
0	18	26	57	59	3	0	
0	16	21	59	49	0	1	
0	23	24	59	60	0	1	
0	19	32	68	53	1	0	
0	16	29	43	54	1	0	
0	17	25	40	47	2	1	
0	14	21	50	49	2	0	
0	15	27	55	48	0	0	
0	10	24	51	58	2	0	
0	15	15	47	52	1	1	
0	11	20	58	58	1	0	
0	19	29	59	50	1	0	
0	21	20	57	52	0	1	
0	15	19	50	58	2	0	
0	17	17	48	72	3	0	
0	20	25	53	61	2	0	
0	19	22	40	57	1	1	
0	16	26	57	49	0	0	
0	16	24	49	51	1	0	
0	16	17	52	54	0	0	
1	16	15	54	52	0	1	
0	12	21	58	50	0	0	
0	27	20	54	68	0	0	
0	18	17	49	57	0	0	
0	16	19	47	59	1	1	
0	18	22	58	41	2	0	
0	12	18	56	65	0	0	
0	21	17	48	44	0	1	
0	18	26	50	45	1	1	
0	11	16	51	52	1	0	
0	13	19	62	56	1	1	
0	8	16	38	53	1	1	
0	22	19	38	52	2	0	
0	17	18	52	56	1	0	
0	20	19	56	57	0	0	
0	16	21	40	52	2	1	
0	18	15	55	72	1	0	
0	20	18	47	54	0	0	
0	15	21	48	46	1	2	
0	15	23	41	50	0	0	
0	15	21	34	52	1	0	
0	19	24	58	47	0	0	
0	18	16	45	46	0	2	
0	17	21	55	49	0	0	
0	12	19	42	49	2	1	
0	18	17	51	51	0	1	
0	18	21	56	58	0	1	
0	18	21	52	49	0	0	
0	24	13	56	42	2	0	
0	13	12	48	46	1	0	
0	22	20	55	39	0	0	
0	12	15	57	64	0	0	
0	17	13	33	36	2	0	
0	26	26	47	51	0	0	
0	15	23	48	57	1	0	
0	15	15	44	59	0	0	
0	17	16	50	58	1	1	
0	18	21	49	59	0	0	
0	14	20	42	47	0	0	
0	18	17	53	51	0	0	
0	18	22	59	54	2	1	
0	14	21	47	52	1	0	
0	12	11	49	57	1	1	
0	18	20	48	62	0	1	
0	22	23	44	40	1	0	
0	18	20	47	40	0	0	
0	14	28	55	40	1	0	
0	10	17	53	60	0	2	
0	15	29	50	47	1	0	
0	14	25	33	60	2	0	
0	20	22	39	58	0	0	
0	14	12	56	63	0	0	
0	14	22	47	49	1	0	
0	16	18	49	63	0	0	
0	21	23	36	40	2	0	
0	12	25	43	64	0	0	
0	16	29	50	50	0	0	
0	13	14	35	53	2	0	
0	9	23	51	46	0	1	
0	13	8	44	57	0	0	
0	8	20	38	49	1	0	
1	23	13	49	53	0	0	
0	12	14	43	53	1	0	
0	25	20	38	52	1	0	
0	21	16	37	53	0	1	
0	22	25	42	42	0	0	
0	13	24	43	55	0	0	
0	16	24	53	55	0	0	
0	14	27	55	54	0	0	
0	18	14	48	53	1	0	
0	16	18	43	52	2	0	
0	19	17	45	56	0	0	
0	12	19	50	42	0	0	
0	15	15	51	52	1	1	
0	20	19	44	41	0	0	
0	21	17	63	44	1	0	
0	19	23	26	40	0	0	
0	18	19	39	40	1	0	
0	6	14	41	41	0	0	
0	21	27	56	48	1	0	
0	17	14	53	59	0	0	
0	7	17	43	36	0	0	
0	16	26	48	54	0	0	
0	13	22	44	48	0	0	
0	21	7	44	44	0	0	
0	14	17	46	48	0	0	
0	14	14	41	52	0	0	
0	14	16	41	41	0	1	
0	13	25	53	44	0	2	
0	8	22	40	42	0	0	
0	14	14	42	43	2	0	
1	16	15	45	52	2	0	
0	16	13	32	46	0	0	
0	12	11	48	45	1	0	
0	20	21	42	50	0	1	
0	21	12	59	59	0	2	
0	12	14	43	50	0	0	
0	13	21	46	39	0	1	
0	19	18	37	42	0	0	
0	15	15	36	37	2	2	
0	20	18	42	65	0	0	
0	16	14	46	45	0	0	
0	27	17	53	37	0	1	
0	12	18	40	53	0	0	
0	17	16	41	42	1	0	
0	12	28	39	52	1	1	
0	20	12	53	48	1	0	
0	11	17	49	53	1	0	
0	16	17	32	50	0	1	
0	17	23	49	47	1	0	
0	15	11	36	39	1	0	
1	10	13	37	41	0	0	
0	17	21	41	44	1	1	
0	12	19	52	48	0	0	
0	15	20	51	43	0	0	
1	15	24	48	48	1	1	
0	13	16	44	41	0	0	
0	12	10	44	36	0	1	
0	14	18	36	52	2	0	
0	20	17	41	55	0	0	
0	13	21	42	41	1	0	
0	12	14	39	40	0	0	
0	13	23	39	38	0	0	
0	12	15	34	41	1	0	
0	14	18	43	52	0	0	
0	13	13	27	59	1	0	
0	8	10	40	56	0	1	
0	9	16	42	49	1	0	
0	12	19	34	53	1	1	
0	15	16	47	55	2	0	
0	24	12	46	41	1	0	
0	17	15	51	56	1	0	
0	20	19	34	43	0	0	
0	15	14	49	46	1	0	
0	10	14	35	42	1	0	
0	10	14	37	49	0	0	
0	12	11	35	50	0	0	
0	19	9	33	58	1	0	
0	15	20	39	59	1	0	
0	23	9	45	38	0	0	
0	12	11	35	42	1	0	
0	12	23	42	46	0	0	
0	10	24	45	48	1	0	
0	14	23	43	43	0	0	
0	18	11	41	44	1	1	
0	14	20	44	52	0	0	
0	9	16	42	40	1	0	
0	16	9	41	38	0	0	
0	14	13	35	37	1	0	
0	9	14	51	42	1	0	
0	17	17	34	34	0	0	
0	11	14	46	51	1	1	
0	3	12	39	49	1	0	
0	17	13	34	53	0	0	
0	5	8	45	48	0	0	
0	22	9	45	48	0	1	
0	19	21	46	45	0	2	
0	14	18	44	46	0	1	
0	11	9	43	35	0	1	
0	17	12	40	41	1	0	
0	16	19	33	45	0	0	
0	16	15	30	30	0	0	
0	12	16	44	43	0	1	
0	10	20	54	52	0	0	
0	9	18	52	39	0	0	
0	16	11	50	45	0	0	
0	9	13	48	43	1	1	
0	27	16	43	47	0	0	
0	13	18	39	40	0	0	
0	12	18	30	44	2	0	
0	14	15	44	46	0	0	
0	9	12	60	39	3	1	
0	11	15	40	50	2	0	
0	13	18	33	43	0	0	
0	14	15	41	37	0	1	
0	11	11	48	45	1	2	
0	10	11	40	44	0	0	
0	13	9	45	49	1	1	
1	14	17	30	44	0	0	
0	12	17	40	49	0	0	
0	11	10	30	41	0	0	
0	11	11	37	43	0	0	
0	17	9	23	40	0	0	
0	18	28	37	46	1	0	
0	15	18	29	43	1	1	
0	11	14	36	46	0	1	
0	6	16	41	45	0	0	
0	18	17	37	44	1	0	
0	7	18	43	38	1	0	
